age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
7,0,7,12,2,2,3,0,1,0,0,34,0,0
23,0,19,12,0,5,2,0,1,0,0,39,0,1
24,1,7,14,0,5,2,0,1,0,0,39,0,0
13,0,25,12,2,5,3,0,1,0,0,39,0,0
22,0,6,12,2,2,3,0,1,0,0,19,0,0
47,0,17,12,2,8,3,0,1,0,0,39,0,0
42,1,20,8,0,4,2,0,1,0,0,39,0,1
14,0,9,8,1,4,5,0,0,0,0,39,0,0
22,5,9,8,2,2,5,4,0,0,0,39,0,0
9,0,23,2,2,8,3,0,0,0,0,32,20,0
28,5,10,13,0,5,2,0,1,0,0,39,0,1
27,0,7,10,0,8,0,0,0,0,0,39,0,1
5,0,9,9,2,10,1,0,1,0,0,29,0,0
25,4,22,11,2,4,3,0,1,0,0,39,0,0
22,0,11,12,0,3,2,0,1,0,0,49,0,1
59,8,10,12,0,14,2,0,1,0,0,5,0,0
13,0,9,9,0,1,2,0,1,0,33,39,0,0
36,1,8,8,0,9,2,0,1,0,0,69,0,0
31,0,2,8,1,4,5,0,0,0,0,44,0,0
12,0,1,10,0,5,2,0,1,99,0,49,0,1
8,0,11,9,0,11,0,0,0,0,0,39,41,0
14,5,4,13,0,5,2,1,1,0,0,9,11,0
14,0,9,9,0,4,2,0,1,15,0,59,0,1
24,0,23,11,1,4,3,0,1,0,0,39,0,1
11,0,17,9,2,2,1,0,0,0,0,29,0,0
10,0,15,8,2,12,5,0,1,0,0,43,0,0
16,0,6,8,2,2,3,0,1,0,0,36,0,0
20,5,7,12,2,8,3,0,0,0,0,39,0,0
10,0,60,7,2,10,1,4,1,0,0,39,0,0
9,0,28,9,2,10,3,4,1,0,0,39,0,0
23,0,12,9,1,0,3,0,0,0,0,39,17,0
11,0,3,10,0,0,2,0,1,0,0,39,0,0
8,0,33,8,0,9,2,0,1,0,0,49,0,0
22,2,17,12,0,3,2,0,1,7,0,39,0,1
19,1,24,8,0,9,2,0,1,0,0,54,0,0
13,0,15,10,2,0,3,0,1,0,0,39,0,0
33,0,6,8,1,2,3,4,0,0,0,39,0,0
20,0,9,4,0,7,2,0,1,0,0,39,0,0
31,1,10,15,0,1,2,0,1,0,0,49,0,0
5,0,13,9,2,2,1,0,1,0,0,39,0,0
19,0,3,12,2,5,3,1,0,0,0,39,15,1
22,0,14,1,0,6,2,0,1,0,0,39,20,0
50,8,6,9,0,14,2,0,1,0,0,39,0,0
29,0,23,13,0,4,2,0,1,0,38,49,0,1
3,0,17,9,2,2,1,0,0,0,0,14,0,0
2,0,8,8,2,6,1,0,1,0,0,21,0,0
21,0,19,14,0,4,2,0,1,0,0,39,0,0
33,0,7,12,2,5,5,0,0,0,0,39,0,0
17,4,33,10,0,12,2,0,1,0,0,47,0,1
11,0,19,9,0,3,2,0,1,0,0,39,0,1
18,4,6,9,1,8,5,0,0,0,0,34,0,0
38,5,10,13,5,5,3,1,0,0,0,39,11,0
8,2,12,9,2,10,1,0,1,0,0,39,0,0
28,1,6,14,0,5,2,0,1,0,0,59,0,1
32,1,2,12,3,1,3,0,1,0,0,49,0,0
7,0,1,8,2,8,5,0,0,0,0,39,0,0
13,0,1,8,2,2,1,0,1,0,0,37,0,0
5,0,6,11,2,2,1,0,0,0,0,8,0,0
2,0,1,7,2,2,1,0,0,0,0,31,0,0
2,0,8,4,2,3,1,3,0,0,0,31,0,0
13,0,6,8,1,1,3,0,1,0,0,39,0,0
13,0,14,8,2,10,3,0,1,0,0,39,0,0
25,0,6,8,3,7,4,4,0,0,0,39,0,0
16,0,22,8,2,6,3,0,1,0,0,39,0,0
45,0,12,5,1,2,3,4,0,0,0,23,0,0
63,0,21,8,5,5,3,0,1,0,0,5,0,0
18,0,7,11,1,7,3,0,1,0,0,39,0,0
30,0,10,12,0,4,2,0,1,0,0,39,0,1
34,1,3,10,0,3,2,0,1,0,0,59,0,1
13,0,13,8,0,7,2,0,1,0,0,39,0,0
7,0,12,9,2,8,3,0,0,3,0,39,0,0
48,0,9,9,2,8,3,0,0,0,0,39,0,0
54,4,5,13,2,5,5,0,0,7,0,49,0,1
12,4,19,11,2,8,3,0,0,0,39,39,0,0
35,0,6,10,0,6,2,0,1,0,0,39,9,0
4,8,13,9,2,14,1,0,0,0,0,39,0,0
18,5,9,12,1,5,3,0,1,4,0,54,0,0
13,0,8,8,2,6,1,0,1,0,0,39,0,0
33,0,6,12,5,2,3,1,1,0,0,39,15,0
61,2,12,9,0,4,2,0,1,0,0,39,0,0
16,0,18,8,2,2,1,0,0,0,0,34,0,0
11,0,21,12,0,0,0,0,0,0,0,39,0,1
6,0,2,9,2,3,3,0,0,0,0,39,0,0
19,4,16,8,0,1,2,0,1,0,0,39,12,1
26,4,11,12,0,12,2,0,1,0,38,39,0,1
19,5,22,8,1,7,1,0,1,0,0,39,0,0
46,8,12,8,0,14,2,0,1,0,0,39,0,0
17,0,8,8,0,12,2,0,1,2,0,15,0,0
29,0,9,9,4,4,5,0,0,0,0,54,0,0
3,0,15,9,5,3,1,0,0,0,32,39,0,0
22,0,11,8,1,1,3,0,1,0,0,39,0,0
10,0,27,8,0,7,2,4,1,0,0,44,0,0
13,0,16,12,2,4,3,0,0,0,0,44,0,0
17,0,10,12,0,5,2,0,1,0,0,39,0,1
19,1,6,8,1,9,3,0,1,0,0,79,3,0
26,0,13,9,0,1,2,0,1,0,0,39,0,0
4,0,13,10,2,2,1,0,0,0,0,19,0,0
27,3,1,13,0,5,2,0,1,0,0,39,0,1
53,0,33,6,0,5,2,4,1,0,0,44,0,0
23,0,8,8,2,10,1,0,1,0,0,39,0,0
21,0,6,8,0,7,2,0,1,0,0,39,21,0
12,0,8,9,0,1,2,0,1,0,0,39,0,0
10,3,4,12,2,0,3,0,1,0,0,39,0,0
16,0,6,9,1,3,1,0,1,0,0,29,0,0
27,3,16,12,1,4,3,0,1,0,0,39,0,1
33,0,7,8,0,4,2,0,1,0,0,29,30,0
12,0,12,3,3,2,1,0,1,0,0,59,20,0
19,0,19,8,0,7,2,0,1,2,0,39,0,0
3,8,13,9,2,14,1,0,0,0,0,9,0,0
19,4,20,8,0,1,2,0,1,0,0,39,0,1
41,0,2,8,0,8,0,0,0,0,0,39,0,0
29,0,24,4,0,10,2,0,1,0,0,39,0,0
7,0,14,8,2,3,3,0,1,0,31,47,0,0
29,0,6,8,0,1,2,0,1,0,0,39,0,0
26,0,6,8,0,8,0,0,0,0,0,39,0,0
19,0,8,12,0,2,2,1,1,0,0,39,19,0
29,0,9,12,0,5,2,0,1,0,0,49,0,1
12,3,21,12,2,4,3,0,1,0,0,39,0,0
48,2,11,10,0,1,2,0,1,0,0,9,0,0
28,4,6,14,3,5,5,0,0,0,0,39,0,0
43,1,1,8,0,9,2,0,1,0,0,39,0,1
25,0,13,8,2,7,3,0,1,0,0,39,0,0
5,0,12,9,2,3,1,4,1,0,0,24,0,0
13,1,9,10,2,8,3,0,0,2,0,39,0,0
35,1,11,8,2,9,3,0,1,8,0,39,0,1
6,0,8,8,2,8,1,0,1,0,0,39,0,0
33,0,8,8,1,2,5,0,0,0,0,39,0,0
37,0,12,11,0,3,2,0,1,0,0,79,0,1
22,0,10,9,1,8,5,0,0,5,0,43,0,0
7,0,9,9,3,1,1,0,1,0,0,39,0,0
4,0,17,8,2,2,1,0,0,0,0,39,20,0
24,0,2,12,1,1,1,0,0,0,0,39,0,0
9,0,6,12,2,5,3,0,0,0,0,39,0,0
11,0,12,9,1,0,3,0,0,0,0,39,0,0
4,0,10,8,2,2,1,0,1,0,0,29,0,0
21,0,11,8,0,2,0,0,0,0,0,19,0,0
24,4,1,8,2,2,1,0,1,0,0,39,0,0
12,0,13,12,0,4,2,0,1,3,0,39,0,1
22,1,15,8,3,2,5,0,0,0,0,39,0,0
26,0,13,12,1,4,5,0,0,0,0,39,0,0
16,3,12,11,1,12,3,0,1,2,0,39,0,0
4,0,8,8,0,3,2,0,1,0,0,44,0,0
46,5,10,12,0,8,2,0,1,0,0,37,0,0
15,0,19,9,2,8,3,0,1,0,0,39,0,0
15,1,11,8,0,1,2,0,1,0,0,59,0,0
8,0,13,8,2,8,1,0,1,0,0,39,0,0
46,4,26,3,4,2,3,4,0,0,0,34,0,0
27,4,13,9,0,1,2,0,1,0,0,39,0,1
5,0,18,9,2,10,1,0,1,0,0,49,0,0
14,2,7,8,1,4,3,0,1,4,0,39,0,0
6,8,15,8,2,14,5,4,0,0,0,39,0,0
2,0,8,5,2,6,3,0,1,0,0,39,0,0
43,4,18,13,1,5,3,0,0,0,0,39,0,0
8,1,21,3,0,10,2,0,1,0,38,39,0,1
33,0,4,8,0,1,2,0,1,0,0,39,0,0
3,5,28,6,2,2,1,0,1,0,0,29,0,0
32,0,8,8,0,7,2,0,1,4,0,39,0,1
16,0,12,14,0,3,2,0,1,15,0,59,0,1
17,0,3,5,2,7,3,0,0,0,0,44,0,0
7,0,15,12,2,3,3,4,1,0,0,14,0,0
17,3,11,14,2,5,3,0,0,0,0,64,0,1
34,3,10,9,0,4,2,0,1,0,0,39,0,1
14,0,11,12,0,4,2,0,1,0,0,42,0,0
16,0,6,11,0,5,2,0,1,0,40,41,0,0
23,0,5,9,0,3,2,0,1,2,0,64,0,0
5,0,7,9,2,3,1,0,0,0,0,19,0,0
7,0,11,12,2,5,1,0,0,0,0,20,0,0
16,0,18,12,2,4,3,0,0,0,0,39,0,0
41,0,14,8,0,6,2,0,1,0,0,39,0,0
6,5,9,9,2,5,3,0,1,0,0,9,0,0
54,0,9,8,4,8,5,0,0,0,0,4,0,0
18,0,7,9,0,0,2,0,1,0,0,83,0,1
37,0,13,13,1,3,3,0,0,0,0,39,0,0
5,0,7,9,2,3,1,0,1,0,0,44,0,0
21,0,3,8,1,7,3,0,1,0,0,39,0,0
44,1,9,8,0,1,2,0,1,0,29,49,0,1
7,0,6,6,2,1,1,1,1,14,0,39,19,1
16,0,1,5,0,10,2,0,1,0,0,79,0,1
41,0,7,8,0,7,2,0,1,0,0,39,0,0
49,8,6,8,0,14,2,0,1,0,0,39,0,0
9,0,11,9,2,8,3,0,1,0,0,29,0,0
14,0,14,8,0,1,2,0,1,0,0,45,0,0
15,0,12,8,1,8,3,0,0,0,0,39,5,0
3,0,28,9,2,2,1,0,1,0,0,34,0,0
7,5,1,12,0,0,2,0,1,0,0,37,0,0
28,0,10,8,0,3,2,0,1,0,0,39,0,0
27,8,7,9,0,14,2,0,1,0,0,44,0,1
26,0,11,9,2,7,5,4,0,0,0,39,0,0
18,1,18,6,0,7,2,0,1,0,0,39,0,0
16,0,16,8,0,1,2,0,1,0,0,39,0,1
9,0,18,10,2,0,5,4,0,0,0,39,0,0
5,0,4,9,2,4,1,0,0,0,0,39,0,0
15,0,15,8,5,11,4,4,0,0,0,59,18,0
20,4,23,10,2,5,3,0,0,0,0,39,0,0
33,1,9,9,0,1,2,0,1,0,0,64,17,0
28,0,8,12,1,8,5,0,0,0,0,31,0,0
26,0,11,10,0,3,2,0,1,0,0,39,0,1
14,0,6,8,2,12,3,0,1,0,0,98,0,0
17,0,10,5,0,7,2,0,1,0,0,39,0,0
20,1,20,12,1,2,5,4,1,0,0,44,0,1
1,0,19,5,2,2,1,0,1,0,0,29,0,0
4,0,42,9,2,3,3,0,1,0,0,24,0,0
16,0,25,8,2,1,1,0,1,0,0,49,0,0
17,1,7,8,0,1,2,0,1,0,0,39,0,0
21,0,8,9,1,4,5,0,0,0,0,59,0,0
44,0,8,5,1,9,3,0,1,0,0,47,0,0
19,5,1,9,1,8,5,0,0,0,0,14,0,0
27,3,5,12,1,8,5,0,0,0,0,39,0,0
30,0,14,9,0,0,2,0,1,0,0,39,0,1
13,1,10,8,0,10,2,0,1,5,0,39,0,1
20,0,13,12,0,3,2,0,1,0,0,41,0,1
11,0,4,8,0,1,2,0,1,0,0,39,0,1
34,0,0,9,0,4,2,0,1,0,0,83,0,1
6,0,7,9,0,8,0,2,0,0,0,43,0,0
17,5,20,13,2,5,3,0,1,0,0,59,0,0
45,0,12,5,1,3,5,0,0,0,0,39,0,0
12,8,10,10,0,14,1,0,0,0,0,39,0,0
25,1,6,10,0,9,2,0,1,0,0,69,0,1
6,0,13,9,2,10,1,0,1,0,0,39,0,0
11,0,12,12,2,5,3,0,0,0,0,39,0,0
9,0,28,8,0,10,2,0,1,0,0,39,0,0
16,0,6,8,2,7,1,4,0,0,32,19,0,0
12,0,17,13,2,5,3,0,1,0,0,49,0,0
9,0,11,12,2,1,1,0,1,0,31,34,0,0
12,0,13,9,0,1,2,0,1,0,0,39,0,0
21,4,14,12,0,5,0,0,0,0,0,29,0,1
42,0,12,8,4,8,3,0,0,0,0,36,0,0
23,0,22,8,0,6,2,0,1,0,0,39,0,0
17,0,10,9,1,2,5,0,0,0,0,39,0,0
43,0,9,5,0,1,2,0,1,0,0,39,0,1
42,0,12,12,1,1,1,0,0,0,0,19,0,0
22,0,23,10,0,5,2,1,1,0,0,35,15,1
18,0,2,9,0,1,2,0,1,0,0,39,0,0
15,0,21,9,1,1,1,4,1,0,0,39,0,0
32,4,12,8,0,1,2,0,1,0,0,39,0,1
49,8,9,8,0,14,2,0,1,0,0,39,0,0
29,0,14,8,1,6,3,0,1,0,0,49,0,0
64,8,1,14,0,14,2,0,1,10,0,9,0,1
7,0,1,8,2,2,1,0,0,0,0,39,0,0
17,0,12,13,0,5,2,0,1,0,0,36,0,1
22,1,13,9,1,9,3,0,1,0,0,39,0,0
28,1,6,13,0,9,2,0,1,0,0,39,0,1
32,4,15,13,1,4,5,4,0,9,0,39,0,1
24,5,1,8,0,1,2,0,1,0,0,39,0,0
3,4,18,8,2,1,4,4,0,0,0,39,0,0
29,0,15,12,1,4,1,0,0,0,0,39,0,0
18,0,5,9,2,5,3,0,0,0,0,39,0,0
54,0,6,9,1,2,3,0,1,0,0,79,0,0
16,4,19,13,2,5,3,0,1,0,0,59,0,0
17,0,21,10,1,2,5,0,0,0,0,39,0,0
8,0,11,12,2,4,3,0,0,0,0,39,0,0
14,4,15,12,2,5,1,0,0,0,0,14,0,0
6,0,8,9,2,3,1,4,1,0,0,24,0,0
36,2,11,14,0,5,2,3,1,99,0,64,0,1
51,1,7,5,0,9,2,0,1,2,0,79,0,0
24,0,11,8,0,4,2,0,1,0,33,44,0,0
39,0,6,10,0,5,0,0,0,0,0,19,0,0
13,0,13,8,1,4,3,0,0,0,0,39,0,0
46,0,8,8,0,3,2,0,1,0,0,15,0,0
6,0,13,8,1,7,1,0,0,0,0,39,0,0
48,5,7,4,0,1,2,0,1,0,0,39,0,0
13,1,15,12,2,4,4,0,1,0,0,49,0,0
12,0,11,9,0,4,2,0,1,0,0,39,0,0
9,0,7,8,2,4,4,0,1,0,0,39,0,0
31,5,7,15,0,5,2,0,1,15,0,49,0,1
10,0,12,12,0,10,2,0,1,0,0,39,0,1
2,0,9,7,2,2,1,0,1,0,0,26,0,0
36,2,11,5,0,3,2,0,1,4,0,44,0,0
32,4,21,12,0,5,0,0,0,0,0,49,0,1
20,0,20,8,0,7,2,4,1,0,0,39,28,0
7,0,13,10,1,8,3,0,0,0,0,29,0,0
25,0,7,8,0,10,2,0,1,0,0,39,0,0
40,5,44,8,0,10,2,0,1,0,0,37,0,1
37,0,1,8,1,5,3,0,1,0,0,39,0,0
10,0,8,9,1,4,3,0,0,0,0,39,0,0
6,0,20,9,2,2,3,0,1,3,0,39,0,0
9,0,11,13,2,5,1,0,0,2,0,30,0,0
15,0,8,9,0,2,2,3,1,0,0,39,3,0
20,0,6,11,0,7,2,0,1,2,0,39,0,0
30,0,11,9,0,7,2,0,1,0,0,39,0,0
30,5,12,11,1,8,5,0,1,0,45,37,0,1
16,0,10,9,0,2,0,0,0,0,0,35,3,0
27,1,2,8,2,9,3,0,1,0,0,59,0,0
14,0,8,12,0,4,2,0,1,99,0,49,0,1
25,2,16,12,0,3,2,0,1,7,0,44,0,1
34,0,6,13,0,4,2,0,1,99,0,59,0,1
21,5,13,13,0,4,2,0,1,0,0,37,0,0
6,4,8,8,2,6,4,0,1,0,0,49,0,0
35,3,2,8,0,10,2,0,1,0,0,79,0,0
31,0,11,9,0,4,0,4,0,0,0,39,0,1
24,0,12,8,0,8,2,0,1,0,0,39,0,0
30,0,4,9,0,7,2,0,1,0,0,39,0,0
7,8,8,9,3,14,5,0,0,0,0,19,0,0
14,0,2,9,2,0,5,0,0,0,0,39,0,0
11,1,29,8,0,3,2,0,1,0,0,64,0,1
15,4,9,9,2,8,1,0,0,0,0,34,0,0
15,0,24,1,0,6,2,0,1,0,0,39,20,0
14,0,6,8,1,1,1,0,1,0,0,39,0,0
34,4,11,12,3,5,3,0,1,0,0,39,0,1
11,0,13,12,2,5,3,0,0,0,0,49,0,0
6,8,21,9,2,14,1,0,0,0,0,15,0,0
13,0,15,8,0,7,2,0,1,0,0,49,0,1
12,0,2,8,1,10,3,0,1,0,0,59,0,0
38,0,2,12,1,4,3,4,0,0,0,44,0,1
31,5,11,10,0,0,2,0,1,0,0,47,0,1
18,0,1,8,5,7,5,0,0,0,0,39,0,0
10,0,15,9,2,6,3,0,1,0,0,39,0,0
37,8,1,3,0,14,2,0,1,0,0,34,0,0
7,5,6,9,2,12,1,0,1,0,0,59,0,0
26,4,11,13,1,5,3,0,1,0,0,39,0,0
20,1,7,8,0,4,2,0,1,0,0,49,0,0
36,3,14,12,0,12,2,0,1,0,0,44,0,1
6,8,7,9,2,14,1,0,0,0,0,39,0,0
11,4,7,13,2,5,3,0,0,0,0,39,0,0
26,0,9,8,4,2,5,0,0,0,0,39,0,0
23,0,7,8,1,2,5,4,0,5,0,39,0,0
33,5,8,8,0,5,2,0,1,0,0,39,0,1
20,0,1,8,0,3,2,0,1,7,0,39,0,1
4,0,17,0,2,2,1,0,1,0,0,31,0,0
39,2,3,8,0,4,2,0,1,0,0,59,0,0
31,0,7,4,0,7,2,0,1,0,0,39,0,0
17,0,25,13,0,5,2,0,1,0,0,32,0,1
20,0,4,9,0,3,2,0,1,0,0,39,0,0
23,0,13,15,1,5,5,0,0,0,0,79,0,0
39,0,14,12,0,4,2,0,1,15,0,47,0,1
5,8,32,11,2,14,1,0,1,0,0,14,0,0
32,0,10,11,0,10,2,0,1,0,0,44,0,0
14,0,6,10,2,6,1,0,1,0,0,44,0,0
8,0,1,8,0,1,2,0,1,0,0,49,0,0
41,1,13,8,4,1,3,0,0,0,0,37,0,0
4,0,1,9,2,9,1,0,1,0,0,59,0,0
2,8,17,9,2,14,1,0,0,0,32,19,0,0
40,0,10,8,1,5,3,0,0,4,0,39,0,0
20,0,5,8,0,8,0,0,0,0,0,39,0,1
28,0,10,5,0,7,2,0,1,0,0,39,0,1
41,0,12,8,0,1,2,0,1,15,0,39,0,1
41,0,1,8,0,1,2,4,1,0,0,51,0,0
17,0,12,8,0,0,2,0,1,0,0,39,0,0
45,8,1,3,0,14,2,0,1,0,0,39,0,1
23,0,4,12,0,10,2,0,1,15,0,98,0,1
12,0,15,8,2,1,1,0,1,0,0,39,0,0
15,0,17,9,2,2,1,0,1,0,34,15,0,0
44,0,11,11,1,2,3,0,0,0,0,39,0,0
20,4,15,10,2,12,3,0,1,0,0,39,0,1
42,0,10,8,4,3,3,0,0,0,0,34,0,1
34,0,11,9,2,6,3,0,1,0,0,37,0,0
7,4,12,12,2,4,1,0,0,0,0,11,0,0
14,0,5,8,2,2,3,0,1,0,0,39,0,0
4,8,13,6,2,14,4,0,1,0,0,39,0,0
74,0,5,14,0,5,2,0,1,20,0,71,0,1
33,4,10,12,2,5,3,0,0,0,0,49,0,0
31,4,4,12,0,5,2,0,1,3,0,39,0,0
18,0,20,15,2,5,3,0,1,0,0,39,27,1
21,3,26,8,1,0,5,0,0,0,0,39,0,0
9,0,28,5,0,12,0,4,0,0,0,49,0,0
21,0,8,11,2,8,3,0,0,0,0,39,0,0
31,0,15,8,0,8,2,0,1,0,0,39,20,0
18,0,10,8,0,4,2,0,1,0,0,59,0,1
18,0,6,9,2,2,3,0,1,0,0,39,0,0
19,0,11,8,0,4,2,0,1,7,0,49,0,1
23,0,7,9,3,7,1,0,1,0,0,39,0,0
16,5,13,3,0,6,2,0,1,0,0,18,0,0
8,0,13,8,0,2,0,0,0,0,0,29,0,0
12,0,19,14,2,5,3,0,1,0,0,59,0,0
25,1,9,3,0,1,2,0,1,0,43,39,0,0
53,8,10,8,4,14,3,0,0,0,0,8,0,0
16,0,30,8,0,12,2,0,1,0,0,89,0,0
42,0,24,8,1,3,5,0,0,0,0,39,0,1
31,1,10,8,0,3,2,0,1,0,0,74,0,1
25,0,9,12,0,4,2,0,1,4,0,49,0,1
19,2,22,8,0,4,2,0,1,0,0,49,0,1
8,0,23,9,2,2,1,0,1,0,0,19,4,0
30,1,22,8,0,3,2,4,1,0,0,59,0,1
53,2,10,12,0,4,2,0,1,6,0,44,0,1
6,0,6,12,2,4,1,0,0,0,0,39,0,0
20,5,2,13,2,5,3,0,0,0,0,39,0,0
15,0,7,12,0,3,2,0,1,0,0,39,0,1
7,4,9,12,2,5,1,2,1,0,0,29,0,0
19,0,11,9,2,5,3,4,0,0,0,39,0,0
21,4,20,12,0,12,2,0,1,5,0,39,0,1
19,5,9,12,2,5,3,0,0,0,0,39,0,0
2,0,12,6,2,10,1,0,1,0,0,15,0,0
27,0,11,4,1,6,5,0,0,0,0,39,0,0
37,5,7,8,0,12,2,0,1,0,0,39,0,0
38,4,13,9,0,12,2,0,1,0,0,51,0,0
13,0,16,8,0,8,0,0,0,0,0,39,0,0
30,0,14,11,2,8,3,0,0,0,0,46,12,0
8,0,6,9,2,6,1,1,1,0,0,29,0,0
14,0,5,9,3,2,5,1,0,0,0,39,0,0
7,0,23,9,2,11,3,0,0,0,0,5,0,0
11,8,18,12,0,14,3,3,0,0,0,5,20,0
20,0,20,8,0,7,2,0,1,0,0,39,0,0
22,1,6,12,0,1,2,0,1,0,0,34,0,0
17,0,19,13,0,0,2,0,1,0,0,14,0,0
50,0,19,9,0,12,2,0,1,0,0,39,4,0
29,1,11,8,0,4,2,0,1,0,0,39,0,0
52,8,1,8,4,14,3,0,0,0,0,11,0,0
21,0,11,8,0,3,2,0,1,15,0,59,0,1
1,0,9,5,2,2,1,0,0,0,0,9,0,0
15,0,0,8,0,8,2,2,1,0,0,39,0,1
30,0,13,12,2,4,3,0,1,0,0,54,0,1
24,0,11,12,0,5,2,0,1,0,0,39,0,0
18,0,7,9,0,6,2,0,1,0,0,39,0,0
40,0,5,5,1,1,3,0,1,0,0,44,0,0
26,0,17,9,3,8,5,4,0,0,0,40,0,0
30,0,7,13,0,4,2,0,1,0,0,54,0,1
14,0,15,8,3,1,3,0,1,0,0,49,0,0
17,1,12,12,0,1,2,0,1,0,0,39,0,1
31,0,11,8,0,7,0,0,0,0,0,39,0,0
41,1,11,11,5,9,5,2,1,0,0,39,0,0
18,0,3,6,1,1,5,0,1,0,0,39,0,0
24,0,25,8,1,1,1,0,1,0,0,39,0,0
17,0,9,8,0,3,2,0,1,0,0,39,0,1
6,0,2,8,2,7,1,0,1,0,0,39,0,0
13,0,12,7,2,2,5,4,0,0,0,34,41,0
37,3,13,8,0,8,0,0,0,7,0,34,0,1
20,0,9,8,3,8,1,1,0,0,0,39,15,0
29,0,5,8,1,1,3,1,1,10,0,39,0,1
20,0,12,9,1,3,5,0,0,0,0,39,0,0
2,1,13,8,2,9,1,0,1,0,0,10,0,0
11,0,13,8,2,8,3,0,0,0,0,39,0,0
14,0,9,8,0,7,2,0,1,0,0,39,0,0
18,0,5,12,0,5,2,0,1,0,0,39,0,1
20,0,12,12,0,3,2,0,1,0,0,39,0,1
20,1,16,3,2,9,1,0,1,0,0,74,0,0
32,0,23,13,0,4,2,0,1,0,0,39,0,0
25,1,12,14,0,5,2,0,1,0,39,59,0,1
5,0,24,2,2,11,3,0,0,0,0,39,20,0
31,5,7,13,0,5,2,0,1,0,0,37,0,1
25,0,4,1,0,9,2,0,1,0,0,39,20,0
45,1,7,1,0,1,2,0,1,0,0,19,0,0
48,0,6,3,0,1,2,0,1,0,0,39,0,0
19,0,19,9,3,8,3,4,1,0,0,39,0,0
28,0,16,8,1,10,5,0,1,0,0,49,0,0
4,0,10,9,2,3,1,0,0,0,0,19,0,0
7,4,2,9,1,8,5,0,0,0,0,69,0,0
36,0,15,5,0,2,0,0,0,0,0,34,0,0
27,0,1,13,2,4,3,0,0,0,0,24,0,0
16,0,6,12,0,6,2,1,1,0,0,39,0,0
47,0,8,12,0,1,2,1,1,0,0,39,10,0
13,0,8,9,2,2,3,0,0,0,0,40,0,1
26,2,5,9,0,4,2,1,1,0,0,59,27,0
49,0,12,5,1,6,3,0,0,0,0,27,0,0
8,0,10,8,0,1,2,0,1,0,0,39,0,0
26,0,8,9,2,2,1,0,0,0,0,39,0,0
19,0,14,8,0,10,2,4,1,0,0,39,0,0
24,2,12,12,0,3,2,0,1,0,0,39,41,1
22,3,19,9,1,8,5,0,0,0,0,39,0,0
10,0,9,8,1,8,3,0,0,0,0,49,0,0
30,1,11,8,0,9,2,0,1,0,33,49,0,0
23,0,18,9,2,8,1,0,0,0,0,19,0,0
13,8,2,12,5,14,3,0,1,0,0,49,0,0
26,0,10,15,2,5,3,0,1,0,0,35,0,1
20,0,12,12,0,5,2,0,1,0,0,44,0,1
10,0,13,9,1,6,3,0,1,0,0,44,0,0
41,0,10,12,0,3,2,0,1,0,38,39,0,1
39,0,7,8,2,6,3,4,1,0,0,39,0,0
19,0,18,9,0,3,2,0,1,0,0,54,0,1
25,0,13,8,3,8,5,4,0,0,0,39,41,0
8,0,9,9,2,2,3,0,0,0,0,29,0,0
31,0,18,8,0,1,2,0,1,0,0,39,0,0
18,2,20,9,0,3,2,0,1,0,0,59,0,1
28,0,13,12,0,4,2,4,1,0,0,34,0,1
2,8,17,8,2,14,5,0,0,0,0,19,0,0
11,0,34,12,2,8,3,0,1,0,0,34,0,0
20,0,3,12,2,8,3,0,0,0,0,49,0,0
5,0,11,12,2,3,1,0,1,0,0,29,0,0
13,0,10,8,0,10,2,3,1,0,0,54,0,0
9,0,8,8,0,6,2,0,1,0,0,39,0,0
57,0,21,8,0,9,2,0,1,0,0,49,0,0
29,0,12,10,0,7,2,0,1,0,0,39,0,1
12,0,5,12,0,4,0,0,0,0,0,49,0,1
27,0,11,12,0,4,2,0,1,0,0,49,0,0
31,0,2,8,1,1,3,0,1,0,0,41,0,0
4,0,11,9,2,8,1,0,0,0,0,14,0,0
6,0,16,9,2,10,1,0,1,0,0,19,0,0
60,1,15,3,0,1,2,0,1,0,0,9,0,0
8,0,11,9,2,10,3,4,1,0,0,39,0,0
38,1,2,9,0,3,2,0,1,0,0,49,0,0
14,0,13,9,0,7,2,0,1,0,0,39,0,1
17,0,6,9,0,1,2,0,1,0,0,57,0,0
14,0,10,9,1,7,3,0,1,0,0,49,0,0
24,0,14,11,0,4,2,0,1,0,0,49,0,1
11,8,11,9,1,14,3,0,1,0,0,29,0,0
33,0,12,10,1,3,5,0,0,0,0,39,0,0
14,0,20,8,2,1,3,0,1,0,0,39,0,0
6,0,9,8,2,8,3,3,0,0,0,39,0,0
3,0,6,8,0,6,2,0,1,0,0,57,0,0
30,0,3,8,0,12,2,0,1,0,0,39,0,0
35,0,9,8,0,8,2,0,1,0,0,49,0,0
40,0,15,3,4,7,5,3,0,0,0,39,24,0
37,0,12,9,4,3,3,0,0,0,0,39,0,0
44,8,23,10,4,14,3,0,0,0,0,39,0,0
11,0,13,12,2,5,3,0,0,0,0,39,0,0
30,0,11,9,2,4,5,0,0,0,0,44,0,0
21,0,3,8,0,10,2,0,1,0,0,39,0,1
25,0,4,12,0,2,2,1,1,0,0,29,19,0
